data,hora_utc,precipitacao_mm,pressao_mb,radiacao_kj,temp_c,umidade_pct,vento_vel_ms,vento_dir_graus,cidade,arquivo_origem,data_hora_utc,hora,faixa_climatica
2024/01/06,1100 UTC,0.0,934.9,1186.8,22.0,75.0,3.7,93.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 11:00:00,11,Ameno Seco
2024/01/06,1200 UTC,0.0,935.0,2037.4,23.7,70.0,3.3,85.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 12:00:00,12,Ameno Seco
2024/01/06,1300 UTC,0.0,934.9,2807.0,25.5,66.0,3.8,49.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 13:00:00,13,Quente Seco
2024/01/06,1400 UTC,0.0,934.5,3359.8,27.1,62.0,3.8,15.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 14:00:00,14,Quente Seco
2024/01/06,1500 UTC,0.0,934.4,3713.3,28.4,59.0,4.3,12.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 15:00:00,15,Quente Seco
2024/01/06,1600 UTC,0.0,934.2,3494.2,28.9,55.0,4.3,348.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 16:00:00,16,Quente Seco
2024/01/06,1700 UTC,0.0,933.6,3921.8,30.0,51.0,4.0,295.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 17:00:00,17,Quente Seco
2024/01/06,1800 UTC,0.0,933.1,3149.4,29.9,49.0,3.5,329.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 18:00:00,18,Quente Seco
2024/01/06,1900 UTC,0.0,932.5,2044.2,28.8,54.0,3.8,347.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 19:00:00,19,Quente Seco
2024/01/06,2000 UTC,0.0,932.0,1782.6,30.5,49.0,4.2,288.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 20:00:00,20,Quente Seco
2024/01/06,2100 UTC,0.0,932.1,1369.9,30.5,47.0,2.1,271.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 21:00:00,21,Quente Seco
2024/01/06,2200 UTC,0.0,932.4,506.7,29.0,50.0,1.3,292.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 22:00:00,22,Quente Seco
2024/01/06,2300 UTC,0.0,932.8,29.2,27.8,54.0,0.9,274.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-06 23:00:00,23,Quente Seco
2024/01/07,0000 UTC,0.0,933.0,,26.7,60.0,1.2,100.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 00:00:00,0,Quente Seco
2024/01/07,0100 UTC,0.0,933.6,,26.2,63.0,1.8,102.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 01:00:00,1,Quente Seco
2024/01/07,0300 UTC,0.0,933.0,,24.9,69.0,2.9,80.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 03:00:00,3,Ameno Seco
2024/01/07,0400 UTC,0.0,932.4,,23.9,73.0,2.8,84.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 04:00:00,4,Ameno Seco
2024/01/07,0500 UTC,0.0,932.2,,23.7,73.0,2.7,55.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 05:00:00,5,Ameno Seco
2024/01/07,0600 UTC,0.0,932.2,,23.2,75.0,3.0,61.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 06:00:00,6,Ameno Seco
2024/01/07,0700 UTC,0.0,932.0,,22.8,75.0,3.5,56.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 07:00:00,7,Ameno Seco
2024/01/07,0800 UTC,0.0,932.6,,22.5,76.0,2.3,53.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 08:00:00,8,Ameno Seco
2024/01/07,0900 UTC,0.0,933.3,6.3,22.7,75.0,2.5,59.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 09:00:00,9,Ameno Seco
2024/01/07,1000 UTC,0.0,933.4,307.9,23.9,72.0,3.3,62.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 10:00:00,10,Ameno Seco
2024/01/07,1100 UTC,0.0,933.5,1157.3,25.3,69.0,4.7,28.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 11:00:00,11,Quente Seco
2024/01/07,1200 UTC,0.0,934.3,2019.6,27.0,65.0,4.5,3.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 12:00:00,12,Quente Seco
2024/01/07,1300 UTC,0.0,934.9,2191.1,28.1,65.0,4.9,355.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 13:00:00,13,Quente Seco
2024/01/07,1400 UTC,0.0,934.5,3479.6,29.5,60.0,4.8,340.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 14:00:00,14,Quente Seco
2024/01/07,1500 UTC,0.0,934.2,3703.1,30.2,55.0,5.7,322.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 15:00:00,15,Quente Seco
2024/01/07,1600 UTC,0.0,933.6,3280.1,30.7,50.0,5.0,6.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 16:00:00,16,Quente Seco
2024/01/07,1700 UTC,0.0,932.8,3441.3,31.3,46.0,4.2,321.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 17:00:00,17,Quente Seco
2024/01/07,1800 UTC,0.0,932.3,3044.6,32.0,45.0,5.6,328.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 18:00:00,18,Quente Seco
2024/01/07,1900 UTC,0.0,932.2,2940.9,33.2,43.0,5.2,320.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 19:00:00,19,Quente Seco
2024/01/07,2000 UTC,0.0,932.1,1588.3,31.7,43.0,4.4,282.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 20:00:00,20,Quente Seco
2024/01/07,2100 UTC,0.0,932.1,938.4,31.0,49.0,3.3,258.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 21:00:00,21,Quente Seco
2024/01/07,2200 UTC,0.0,932.2,291.0,28.9,59.0,1.9,327.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 22:00:00,22,Quente Seco
2024/01/07,2300 UTC,0.0,932.2,24.4,28.3,56.0,2.8,143.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-07 23:00:00,23,Quente Seco
2024/01/08,0000 UTC,0.0,932.3,,27.4,62.0,2.8,54.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 00:00:00,0,Quente Seco
2024/01/08,0100 UTC,0.0,932.7,,26.8,65.0,1.1,70.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 01:00:00,1,Quente Seco
2024/01/08,0300 UTC,0.0,932.5,,25.4,72.0,1.8,3.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 03:00:00,3,Quente Seco
2024/01/08,0400 UTC,0.0,932.3,,24.3,76.0,0.4,220.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 04:00:00,4,Ameno Seco
2024/01/08,0500 UTC,0.0,932.2,,24.4,74.0,0.6,145.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 05:00:00,5,Ameno Seco
2024/01/08,0600 UTC,0.0,932.0,,24.8,71.0,0.8,66.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 06:00:00,6,Ameno Seco
2024/01/08,0700 UTC,0.0,932.5,,22.5,85.0,0.6,185.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 07:00:00,7,Ameno Seco
2024/01/08,0800 UTC,0.0,932.7,,23.1,80.0,3.0,66.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 08:00:00,8,Ameno Seco
2024/01/08,0900 UTC,0.0,933.1,6.7,22.0,83.0,2.5,54.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 09:00:00,9,Ameno Seco
2024/01/08,1000 UTC,0.0,933.6,336.8,24.3,80.0,1.3,32.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 10:00:00,10,Ameno Seco
2024/01/08,1100 UTC,0.0,934.3,1027.6,27.0,67.0,2.7,6.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 11:00:00,11,Quente Seco
2024/01/08,1200 UTC,0.0,935.4,1613.0,28.9,61.0,1.5,206.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 12:00:00,12,Quente Seco
2024/01/08,1300 UTC,0.0,935.4,2339.1,30.3,57.0,1.0,287.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 13:00:00,13,Quente Seco
2024/01/08,1400 UTC,0.0,935.2,2930.5,30.1,55.0,4.2,327.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 14:00:00,14,Quente Seco
2024/01/08,1500 UTC,0.0,934.4,3462.3,31.2,51.0,5.8,311.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 15:00:00,15,Quente Seco
2024/01/08,1600 UTC,0.0,934.0,2243.3,29.7,57.0,6.3,231.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 16:00:00,16,Quente Seco
2024/01/08,1700 UTC,0.0,934.0,2770.5,29.1,57.0,2.2,251.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 17:00:00,17,Quente Seco
2024/01/08,1800 UTC,0.0,933.2,1499.1,28.6,62.0,2.5,252.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 18:00:00,18,Quente Seco
2024/01/08,1900 UTC,0.0,933.4,1607.0,27.9,65.0,3.7,205.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 19:00:00,19,Quente Seco
2024/01/08,2000 UTC,0.0,933.0,1545.1,28.9,63.0,1.9,242.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 20:00:00,20,Quente Seco
2024/01/08,2100 UTC,0.0,933.6,982.2,27.6,66.0,3.7,224.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 21:00:00,21,Quente Seco
2024/01/08,2200 UTC,0.0,934.2,423.2,26.9,68.0,5.2,222.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 22:00:00,22,Quente Seco
2024/01/08,2300 UTC,0.0,934.5,63.3,25.2,76.0,3.1,205.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-08 23:00:00,23,Quente Seco
2024/01/09,0100 UTC,0.0,935.0,,24.7,74.0,1.6,43.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 01:00:00,1,Ameno Seco
2024/01/09,0300 UTC,0.0,934.6,,24.2,77.0,1.8,99.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 03:00:00,3,Ameno Seco
2024/01/09,0500 UTC,0.0,934.2,,23.2,80.0,1.4,149.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 05:00:00,5,Ameno Seco
2024/01/09,0600 UTC,0.0,934.0,,22.8,78.0,4.4,125.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 06:00:00,6,Ameno Seco
2024/01/09,0700 UTC,0.0,934.3,,22.6,75.0,4.1,112.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 07:00:00,7,Ameno Seco
2024/01/09,0800 UTC,0.0,934.8,,22.5,75.0,4.1,105.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 08:00:00,8,Ameno Seco
2024/01/09,0900 UTC,0.0,935.0,6.8,22.3,77.0,3.8,93.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 09:00:00,9,Ameno Seco
2024/01/09,1000 UTC,0.0,935.6,334.9,23.7,73.0,4.6,92.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 10:00:00,10,Ameno Seco
2024/01/09,1100 UTC,0.0,935.7,1141.0,25.5,67.0,4.2,76.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 11:00:00,11,Quente Seco
2024/01/09,1200 UTC,0.0,935.7,1977.0,27.7,65.0,2.8,52.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 12:00:00,12,Quente Seco
2024/01/09,1300 UTC,0.0,935.4,2716.8,30.1,59.0,4.2,23.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 13:00:00,13,Quente Seco
2024/01/09,1400 UTC,0.0,934.9,3313.5,31.3,55.0,4.7,360.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 14:00:00,14,Quente Seco
2024/01/09,1500 UTC,0.0,934.5,3561.5,31.9,55.0,5.9,336.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 15:00:00,15,Quente Seco
2024/01/09,1600 UTC,0.0,934.0,2609.8,32.1,53.0,4.7,302.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 16:00:00,16,Quente Seco
2024/01/09,1700 UTC,0.0,937.1,887.1,20.9,92.0,15.7,257.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 17:00:00,17,Ameno Seco
2024/01/09,1800 UTC,9.2,937.1,40.6,20.1,92.0,8.2,222.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 18:00:00,18,Ameno Chuvoso
2024/01/09,1900 UTC,0.0,936.9,282.6,20.8,90.0,5.9,192.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 19:00:00,19,Ameno Seco
2024/01/09,2000 UTC,0.0,936.5,1170.2,22.4,77.0,2.6,131.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 20:00:00,20,Ameno Seco
2024/01/09,2100 UTC,0.0,937.0,484.6,22.3,78.0,1.6,32.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 21:00:00,21,Ameno Seco
2024/01/09,2200 UTC,0.0,936.8,71.2,21.5,81.0,1.9,13.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 22:00:00,22,Ameno Seco
2024/01/09,2300 UTC,0.0,935.5,25.9,21.1,83.0,3.6,8.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-09 23:00:00,23,Ameno Seco
2024/01/10,0000 UTC,0.0,935.6,,21.1,82.0,2.5,14.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 00:00:00,0,Ameno Seco
2024/01/10,0100 UTC,0.0,934.9,,20.7,82.0,2.5,56.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 01:00:00,1,Ameno Seco
2024/01/10,0200 UTC,0.0,936.0,,21.2,79.0,3.9,58.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 02:00:00,2,Ameno Seco
2024/01/10,0300 UTC,0.0,935.5,,21.5,77.0,2.5,62.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 03:00:00,3,Ameno Seco
2024/01/10,0400 UTC,0.0,935.1,,20.8,79.0,3.1,69.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 04:00:00,4,Ameno Seco
2024/01/10,0500 UTC,0.0,934.0,,20.8,78.0,2.6,60.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 05:00:00,5,Ameno Seco
2024/01/10,0600 UTC,0.0,933.6,,20.6,77.0,2.7,45.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 06:00:00,6,Ameno Seco
2024/01/10,0700 UTC,0.0,933.5,,20.5,78.0,2.7,58.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 07:00:00,7,Ameno Seco
2024/01/10,0800 UTC,0.0,933.7,,20.0,81.0,3.4,87.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 08:00:00,8,Ameno Seco
2024/01/10,0900 UTC,0.0,934.2,7.7,19.6,84.0,3.6,83.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 09:00:00,9,Ameno Seco
2024/01/10,1000 UTC,0.0,934.5,376.0,21.8,73.0,3.5,79.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 10:00:00,10,Ameno Seco
2024/01/10,1100 UTC,0.0,934.9,1182.0,23.9,65.0,3.2,65.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 11:00:00,11,Ameno Seco
2024/01/10,1200 UTC,0.0,934.8,2069.2,25.6,60.0,4.1,50.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 12:00:00,12,Quente Seco
2024/01/10,1300 UTC,0.0,935.1,2457.8,27.1,58.0,4.7,20.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 13:00:00,13,Quente Seco
2024/01/10,1400 UTC,0.0,935.3,2675.0,28.1,58.0,5.6,2.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 14:00:00,14,Quente Seco
2024/01/10,1500 UTC,0.0,935.3,3103.5,29.2,56.0,5.0,359.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 15:00:00,15,Quente Seco
2024/01/10,1600 UTC,0.0,935.0,2913.9,29.9,54.0,2.4,317.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 16:00:00,16,Quente Seco
2024/01/10,1700 UTC,0.0,934.8,2566.1,29.1,62.0,4.9,236.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 17:00:00,17,Quente Seco
2024/01/10,1800 UTC,0.0,933.9,2544.8,28.9,66.0,3.3,207.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 18:00:00,18,Quente Seco
2024/01/10,1900 UTC,0.0,933.0,2193.5,29.7,61.0,3.2,178.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 19:00:00,19,Quente Seco
2024/01/10,2000 UTC,0.0,933.0,1587.1,29.8,60.0,2.3,143.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 20:00:00,20,Quente Seco
2024/01/10,2100 UTC,0.0,933.1,921.6,28.4,68.0,3.8,208.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 21:00:00,21,Quente Seco
2024/01/10,2200 UTC,0.0,933.8,438.3,27.1,74.0,3.3,224.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 22:00:00,22,Quente Seco
2024/01/10,2300 UTC,0.0,934.1,24.2,26.1,74.0,3.1,192.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-10 23:00:00,23,Quente Seco
2024/01/11,0000 UTC,0.0,934.5,,25.7,73.0,2.9,171.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 00:00:00,0,Quente Seco
2024/01/11,0100 UTC,0.0,935.3,,25.9,72.0,2.6,136.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 01:00:00,1,Quente Seco
2024/01/11,0200 UTC,0.0,935.0,,25.5,73.0,4.0,102.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 02:00:00,2,Quente Seco
2024/01/11,0400 UTC,0.0,933.7,,25.1,74.0,3.9,93.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 04:00:00,4,Quente Seco
2024/01/11,0500 UTC,0.0,933.9,,24.1,79.0,1.2,217.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 05:00:00,5,Ameno Seco
2024/01/11,0600 UTC,0.0,932.9,,23.7,81.0,0.4,191.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 06:00:00,6,Ameno Seco
2024/01/11,0700 UTC,0.0,931.6,,23.5,81.0,1.8,46.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 07:00:00,7,Ameno Seco
2024/01/11,0800 UTC,0.0,931.3,,23.8,80.0,3.7,70.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 08:00:00,8,Ameno Seco
2024/01/11,0900 UTC,0.0,932.3,10.6,23.3,82.0,2.5,84.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 09:00:00,9,Ameno Seco
2024/01/11,1000 UTC,0.0,933.5,234.6,24.3,79.0,1.0,143.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 10:00:00,10,Ameno Seco
2024/01/11,1100 UTC,0.0,933.5,566.8,25.0,77.0,2.6,8.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 11:00:00,11,Ameno Seco
2024/01/11,1200 UTC,0.0,934.0,1018.7,26.3,72.0,4.8,15.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 12:00:00,12,Quente Seco
2024/01/11,1300 UTC,0.0,934.6,915.0,26.2,74.0,4.3,352.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 13:00:00,13,Quente Seco
2024/01/11,1400 UTC,0.0,934.8,1420.8,26.1,76.0,4.3,315.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 14:00:00,14,Quente Seco
2024/01/11,1500 UTC,0.0,934.8,1818.2,26.6,77.0,3.6,295.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 15:00:00,15,Quente Seco
2024/01/11,1600 UTC,0.0,934.3,1569.4,26.7,77.0,5.5,294.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 16:00:00,16,Quente Seco
2024/01/11,1700 UTC,0.0,934.0,1409.2,26.1,76.0,6.8,251.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 17:00:00,17,Quente Seco
2024/01/11,1800 UTC,0.0,933.9,2295.3,27.3,70.0,6.0,249.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 18:00:00,18,Quente Seco
2024/01/11,1900 UTC,0.0,933.1,1708.0,27.6,70.0,5.5,242.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 19:00:00,19,Quente Seco
2024/01/11,2000 UTC,0.0,933.1,1672.4,27.3,62.0,5.9,237.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 20:00:00,20,Quente Seco
2024/01/11,2100 UTC,0.0,933.2,1196.5,26.9,60.0,6.4,222.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 21:00:00,21,Quente Seco
2024/01/11,2200 UTC,0.0,933.4,442.7,25.2,65.0,4.6,228.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 22:00:00,22,Quente Seco
2024/01/11,2300 UTC,0.0,933.7,31.7,23.9,71.0,2.4,208.0,Chapeco,INMET_S_SC_A895_CHAPECO_01-01-2024_A_31-12-2024.CSV,2024-01-11 23:00:00,23,Ameno Seco
